,destination_id_YKR_1,On-site workers_1,index_YKR_1,_merge_1,destination_id_YKR_2,On-site workers_2,index_YKR_2,_merge_2,absolute_change,percentage_change,geometry
4601,921946.0,0.96,42558183,both,921946.0,1.0,42558183,both,0.040000000000000036,0.041666666666666706,"POLYGON ((24.67145932815647 60.283434754682126, 24.671299793099244 60.28567761872547, 24.675817185648064 60.285756756879934, 24.675976411906746 60.28351388567689, 24.67145932815647 60.283434754682126))"
4602,921947.0,2.16,42556646,both,921947.0,4.0,42556646,both,1.8399999999999999,0.8518518518518517,"POLYGON ((24.675976411906746 60.28351388567689, 24.675817185648064 60.285756756879934, 24.680334603562653 60.28583574151198, 24.68049352101709 60.2835928631631, 24.675976411906746 60.28351388567689))"
4603,921954.0,2.77,42558189,both,921954.0,3.0,42558189,both,0.22999999999999998,0.08303249097472923,"POLYGON ((24.70759670549406 60.284063504304996, 24.70743964098399 60.286306425237946, 24.711957235085272 60.28638433516538, 24.71211399075157 60.28414140718358, 24.70759670549406 60.284063504304996))"
4604,921955.0,0.9,42556961,both,921955.0,2.0,42556961,both,1.1,1.2222222222222223,"POLYGON ((24.71211399075157 60.28414140718358, 24.711957235085272 60.28638433516538, 24.716474854159834 60.28646209155683, 24.71663130097674 60.28421915654004, 24.71211399075157 60.28414140718358))"
4605,921957.0,9.05,42560109,both,921957.0,11.0,42560109,both,1.9499999999999993,0.2154696132596684,"POLYGON ((24.72114863612052 60.28429675237267, 24.720992498158598 60.286539694410585, 24.725510167032493 60.28661714372499, 24.725665996133856 60.28437419467979, 24.72114863612052 60.28429675237267))"
4606,921959.0,4.4399999999999995,42559271,both,921959.0,5.0,42559271,both,0.5600000000000005,0.12612612612612625,"POLYGON ((24.730183380967677 60.28445148345974, 24.730027860732452 60.286694439498355, 24.734545579209396 60.286771581729006, 24.734700790572926 60.284528618710844, 24.730183380967677 60.28445148345974))"
4607,921960.0,2.5300000000000002,42540115,both,921960.0,3.0,42540115,both,0.46999999999999975,0.18577075098814216,"POLYGON ((24.734700790572926 60.284528618710844, 24.734545579209396 60.286771581729006, 24.739063322414253 60.286848570415266, 24.73921822490054 60.28460560043142, 24.734700790572926 60.284528618710844))"
4608,921961.0,9.19,42478560,both,921961.0,10.0,42478560,both,0.8100000000000005,0.08813928182807405,"POLYGON ((24.73921822490054 60.28460560043142, 24.739063322414253 60.286848570415266, 24.743581090297944 60.286925405555515, 24.743735683901445 60.28468242861981, 24.73921822490054 60.28460560043142))"
4609,921962.0,1.9,42947838,both,921962.0,2.0,42947838,both,0.10000000000000009,0.052631578947368474,"POLYGON ((24.743735683901445 60.28468242861981, 24.743581090297944 60.286925405555515, 24.74809888281139 60.28700208714803, 24.748253167526574 60.28475910327435, 24.743735683901445 60.28468242861981))"
4610,921963.0,4.66,42540267,both,921963.0,5.0,42540267,both,0.33999999999999986,0.0729613733905579,"POLYGON ((24.748253167526574 60.28475910327435, 24.74809888281139 60.28700208714803, 24.75261669990551 60.287078615191184, 24.752770675726865 60.2848356243934, 24.748253167526574 60.28475910327435))"
4611,921964.0,1.27,42563735,both,921964.0,2.0,42563735,both,0.73,0.5748031496062992,"POLYGON ((24.752770675726865 60.2848356243934, 24.75261669990551 60.287078615191184, 24.757134541531222 60.28715498968331, 24.75728820845324 60.28491199197527, 24.752770675726865 60.2848356243934))"
4612,921965.0,5.19,42678012,both,921965.0,7.0,42678012,both,1.8099999999999996,0.3487475915221579,"POLYGON ((24.75728820845324 60.28491199197527, 24.757134541531222 60.28715498968331, 24.761652407639442 60.28723121062278, 24.761805765656625 60.284988206018326, 24.75728820845324 60.28491199197527))"
4613,921966.0,90.97,42548143,both,921966.0,107.0,42548143,both,16.03,0.17621193800153898,"POLYGON ((24.761805765656625 60.284988206018326, 24.761652407639442 60.28723121062278, 24.766170298181084 60.2873072780079, 24.766323347287955 60.285064266520926, 24.761805765656625 60.284988206018326))"
4614,921969.0,0.6,43183421,both,921969.0,2.0,43183421,both,1.4,2.3333333333333335,"POLYGON ((24.77535858363811 60.28521592689816, 24.775206152368288 60.287458952108615, 24.779724115915666 60.287534558820894, 24.779876238258787 60.28529152676949, 24.77535858363811 60.28521592689816))"
4615,921970.0,0.89,43182838,both,921970.0,1.0,43182838,both,0.10999999999999999,0.12359550561797751,"POLYGON ((24.779876238258787 60.28529152676949, 24.779724115915666 60.287534558820894, 24.78424210370011 60.2876100119723, 24.784393917111085 60.28536697309382, 24.779876238258787 60.28529152676949))"
4616,921971.0,2.58,43183035,both,921971.0,3.0,43183035,both,0.41999999999999993,0.16279069767441856,"POLYGON ((24.784393917111085 60.28536697309382, 24.78424210370011 60.2876100119723, 24.78876011567252 60.28768531156118, 24.78891162014592 60.28544226586947, 24.784393917111085 60.28536697309382))"
4617,921977.0,10.82,42993740,both,921977.0,12.0,42993740,both,1.1799999999999997,0.10905730129390015,"POLYGON ((24.811500496340187 60.28581642646093, 24.811350536635715 60.2880595060108, 24.815868692704875 60.28813388419042, 24.81601834343943 60.285890797910525, 24.811500496340187 60.28581642646093))"
4618,921978.0,8.74,42959387,both,921978.0,10.0,42959387,both,1.2599999999999998,0.14416475972540044,"POLYGON ((24.81601834343943 60.285890797910525, 24.815868692704875 60.28813388419042, 24.820386872618307 60.288208108796184, 24.820536214377587 60.28596501580012, 24.81601834343943 60.285890797910525))"
4619,921983.0,0.93,43184348,both,921983.0,1.0,43184348,both,0.06999999999999995,0.07526881720430102,"POLYGON ((24.838607935537404 60.28626035172646, 24.838459829732518 60.28850347144857, 24.842978128130643 60.28857692816098, 24.843125924933656 60.28633380179204, 24.838607935537404 60.28626035172646))"
4620,921984.0,13.040000000000001,43185103,both,921984.0,16.0,43185103,both,2.959999999999999,0.22699386503067476,"POLYGON ((24.843125924933656 60.28633380179204, 24.842978128130643 60.28857692816098, 24.847496450078363 60.28865023128996, 24.847643937874224 60.28640709828805, 24.843125924933656 60.28633380179204))"
4621,921986.0,104.23,42455970,both,921986.0,195.0,42455970,both,90.77,0.8708625155905209,"POLYGON ((24.852161974309993 60.286480241212885, 24.85201479552657 60.288723380833886, 24.856533164426143 60.288796376791204, 24.85668003419187 60.28655323056496, 24.852161974309993 60.286480241212885))"
4622,921989.0,9.55,43185846,both,921989.0,11.0,43185846,both,1.4499999999999993,0.1518324607329842,"POLYGON ((24.865716224097483 60.28669874854456, 24.8655699723829 60.28894190793965, 24.870088411341847 60.28901444312762, 24.870234354023 60.286771277168896, 24.865716224097483 60.28669874854456))"
4623,921990.0,5.18,43185570,both,921990.0,6.0,43185570,both,0.8200000000000003,0.15830115830115837,"POLYGON ((24.870234354023 60.286771277168896, 24.870088411341847 60.28901444312762, 24.874606873555663 60.28908682472269, 24.874752507198178 60.2868436522142, 24.870234354023 60.286771277168896))"
4624,921996.0,12.46,42672957,both,921996.0,15.0,42672957,both,2.539999999999999,0.203852327447833,"POLYGON ((24.897343620099807 60.2872032237002, 24.89719953172845 60.28944642874944, 24.901718132439832 60.289517888754176, 24.901861911741445 60.28727467723842, 24.897343620099807 60.2872032237002))"
4625,921999.0,2.94,43121396,both,921999.0,4.0,43121396,both,1.06,0.36054421768707484,"POLYGON ((24.910898563693053 60.287417123543435, 24.91075540254634 60.28966034795065, 24.91527407184319 60.28973134713931, 24.915416923904765 60.287488116307166, 24.910898563693053 60.287417123543435))"
4626,922000.0,1.4,43120783,both,922000.0,2.0,43120783,both,0.6000000000000001,0.42857142857142866,"POLYGON ((24.915416923904765 60.287488116307166, 24.91527407184319 60.28973134713931, 24.919792763903587 60.28980219271951, 24.919935306874915 60.28755895547633, 24.915416923904765 60.287488116307166))"
4627,922005.0,0.96,43163057,both,922005.0,1.0,43163057,both,0.040000000000000036,0.041666666666666706,"POLYGON ((24.93800906535722 60.28784077617669, 24.937867758797776 60.290084038925336, 24.942386563938744 60.2901541164404, 24.942527561382555 60.28791084735007, 24.93800906535722 60.28784077617669))"
4628,922006.0,12.36,43122664,both,922006.0,14.0,43122664,both,1.6400000000000006,0.13268608414239488,"POLYGON ((24.942527561382555 60.28791084735007, 24.942386563938744 60.2901541164404, 24.946905391548388 60.290224040337854, 24.947046079871516 60.28798076491973, 24.942527561382555 60.28791084735007))"
4629,922007.0,26.95,43123517,both,922007.0,30.0,43123517,both,3.0500000000000007,0.11317254174397035,"POLYGON ((24.947046079871516 60.28798076491973, 24.946905391548388 60.290224040337854, 24.951424241577552 60.290293810616234, 24.951564620774963 60.28805052888416, 24.947046079871516 60.28798076491973))"
4630,922008.0,963.87,43147004,both,922008.0,1106.0,43147004,both,142.13,0.14745764470312386,"POLYGON ((24.951564620774963 60.28805052888416, 24.951424241577552 60.290293810616234, 24.955943113977085 60.290363427273974, 24.95608318404376 60.28812013924186, 24.951564620774963 60.28805052888416))"
4631,922009.0,148.35,43148766,both,922009.0,174.0,43148766,both,25.650000000000006,0.17290192113245706,"POLYGON ((24.95608318404376 60.28812013924186, 24.955943113977085 60.290363427273974, 24.96046200869784 60.29043289030959, 24.96060176962876 60.28818959599131, 24.95608318404376 60.28812013924186))"
4632,922010.0,10.94,43127075,both,922010.0,12.0,43127075,both,1.0600000000000005,0.09689213893967098,"POLYGON ((24.96060176962876 60.28818959599131, 24.96046200869784 60.29043289030959, 24.964980925690647 60.29050219972157, 24.965120377480815 60.28825889913099, 24.96060176962876 60.28818959599131))"
4633,922012.0,1.8599999999999999,43158363,both,922012.0,2.0,43158363,both,0.14000000000000012,0.07526881720430115,"POLYGON ((24.96963900755079 60.288328048659416, 24.96949986490636 60.290571355508426, 24.97401882629582 60.290640357668664, 24.97415765978953 60.288397044575106, 24.96963900755079 60.288328048659416))"
4634,922013.0,1.94,43194013,both,922013.0,2.0,43194013,both,0.06000000000000005,0.03092783505154642,"POLYGON ((24.97415765978953 60.288397044575106, 24.97401882629582 60.290640357668664, 24.97853780980986 60.29070920620077, 24.97867633414788 60.288465886876544, 24.97415765978953 60.288397044575106))"
4635,922015.0,51.0,42787343,both,922015.0,59.0,42787343,both,8.0,0.1568627450980392,"POLYGON ((24.983195030576706 60.28853457556224, 24.983056815399326 60.29077790110328, 24.987575843015055 60.290846442374686, 24.98771374902684 60.28860311063071, 24.983195030576706 60.28853457556224))"
4636,922016.0,395.19,43154878,both,922016.0,466.0,43154878,both,70.81,0.1791796351122245,"POLYGON ((24.98771374902684 60.28860311063071, 24.987575843015055 60.290846442374686, 24.99209489260788 60.29091483001349, 24.99223248944914 60.288671492080496, 24.98771374902684 60.28860311063071))"
4637,922017.0,77.35,43268441,both,922017.0,89.0,43268441,both,11.650000000000006,0.15061409179056245,"POLYGON ((24.99223248944914 60.288671492080496, 24.99209489260788 60.29091483001349, 24.99661396412863 60.29098306401825, 24.996751251794443 60.28873971991008, 24.99223248944914 60.288671492080496))"
4638,922018.0,0.9,43129568,both,922018.0,1.0,43129568,both,0.09999999999999998,0.11111111111111108,"POLYGON ((24.996751251794443 60.28873971991008, 24.99661396412863 60.29098306401825, 25.001133057528147 60.29105114438746, 25.0012700360136 60.28880779411801, 24.996751251794443 60.28873971991008))"
4639,922019.0,8.040000000000001,43130576,both,922019.0,9.0,43130576,both,0.9599999999999991,0.11940298507462674,"POLYGON ((25.0012700360136 60.28880779411801, 25.001133057528147 60.29105114438746, 25.005652172757262 60.291119071119645, 25.00578884205745 60.288875714702804, 25.0012700360136 60.28880779411801))"
4640,922020.0,12.92,43130222,both,922020.0,14.0,43130222,both,1.08,0.08359133126934985,"POLYGON ((25.00578884205745 60.288875714702804, 25.005652172757262 60.291119071119645, 25.010171309766793 60.29118684421336, 25.01030766987683 60.28894348166298, 25.00578884205745 60.288875714702804))"
4641,922021.0,7.17,43131720,both,922021.0,8.0,43131720,both,0.8300000000000001,0.11576011157601117,"POLYGON ((25.01030766987683 60.28894348166298, 25.010171309766793 60.29118684421336, 25.01469046850758 60.29125446366712, 25.01482651942258 60.289011094997086, 25.01030766987683 60.28894348166298))"
4642,922022.0,32.98,43134892,both,922022.0,41.0,43134892,both,8.020000000000003,0.24317768344451193,"POLYGON ((25.01482651942258 60.289011094997086, 25.01469046850758 60.29125446366712, 25.019209648930445 60.291321929479444, 25.019345390645544 60.28907855470366, 25.01482651942258 60.289011094997086))"
4643,922023.0,40.27,43139937,both,922023.0,48.0,43139937,both,7.729999999999997,0.1919543084181772,"POLYGON ((25.019345390645544 60.28907855470366, 25.019209648930445 60.291321929479444, 25.023728850986217 60.2913892416489, 25.02386428349655 60.28914586078122, 25.019345390645544 60.28907855470366))"
4644,922024.0,16.08,43144902,both,922024.0,17.0,43144902,both,0.9200000000000017,0.05721393034825882,"POLYGON ((25.02386428349655 60.28914586078122, 25.023728850986217 60.2913892416489, 25.02824807462571 60.29145640017403, 25.02838319792644 60.28921301322833, 25.02386428349655 60.28914586078122))"
4645,922025.0,186.08,43139602,both,922025.0,225.0,43139602,both,38.91999999999999,0.2091573516766981,"POLYGON ((25.02838319792644 60.28921301322833, 25.02824807462571 60.29145640017403, 25.032767319799756 60.291523405053354, 25.032902133886044 60.289280012043534, 25.02838319792644 60.28921301322833))"
4646,922026.0,171.72,43149287,both,922026.0,200.0,43149287,both,28.28,0.16468669927789426,"POLYGON ((25.032902133886044 60.289280012043534, 25.032767319799756 60.291523405053354, 25.037286586459174 60.29159025628545, 25.037421091326195 60.289346857225375, 25.032902133886044 60.289280012043534))"
4647,922027.0,83.62,43240321,both,922027.0,93.0,43240321,both,9.379999999999995,0.11217412102367849,"POLYGON ((25.037421091326195 60.289346857225375, 25.037286586459174 60.29159025628545, 25.04180587455478 60.29165695386886, 25.04194007019772 60.28941354877241, 25.037421091326195 60.289346857225375))"
4648,922028.0,754.93,43176557,both,922028.0,898.0,43176557,both,143.07000000000005,0.1895142596002279,"POLYGON ((25.04194007019772 60.28941354877241, 25.04180587455478 60.29165695386886, 25.046325184037393 60.29172349780211, 25.04645907045145 60.28948008668319, 25.04194007019772 60.28941354877241))"
4649,922029.0,18.68,43024492,both,922029.0,20.0,43024492,both,1.3200000000000003,0.07066381156316918,"POLYGON ((25.04645907045145 60.28948008668319, 25.046325184037393 60.29172349780211, 25.050844514857832 60.291789888083805, 25.050978092038214 60.28954647095628, 25.04645907045145 60.28948008668319))"
4650,922030.0,19.32,43217488,both,922030.0,29.0,43217488,both,9.68,0.5010351966873706,"POLYGON ((25.050978092038214 60.28954647095628, 25.050844514857832 60.291789888083805, 25.05536386696691 60.29185612471249, 25.055497134908837 60.28961270159023, 25.050978092038214 60.28954647095628))"
4651,922033.0,29.35,43171406,both,922033.0,37.0,43171406,both,7.649999999999999,0.2606473594548551,"POLYGON ((25.064535284304956 60.28974470193503, 25.064402634854236 60.29198813700506, 25.068922050534113 60.292053912666134, 25.069054390732095 60.28981047164301, 25.064535284304956 60.28974470193503))"
4652,922034.0,113.49,43183133,both,922034.0,127.0,43183133,both,13.510000000000005,0.11904132522689229,"POLYGON ((25.069054390732095 60.28981047164301, 25.068922050534113 60.292053912666134, 25.073441487305868 60.29211953466845, 25.073573518246384 60.28987608770613, 25.069054390732095 60.28981047164301))"
4653,922035.0,75.27,43188488,both,922035.0,80.0,43188488,both,4.730000000000004,0.0628404410787831,"POLYGON ((25.073573518246384 60.28987608770613, 25.073441487305868 60.29211953466845, 25.077960945120317 60.292185003010616, 25.078092666798643 60.289941550123, 25.073573518246384 60.28987608770613))"
4654,922038.0,18.72,43178745,both,922038.0,21.0,43178745,both,2.280000000000001,0.12179487179487186,"POLYGON ((25.087131026820327 60.29007201401226, 25.086999923680523 60.292315478708844, 25.09151944432788 60.29238048606207, 25.091650238191384 60.29013701548182, 25.087131026820327 60.29007201401226))"
4655,922041.0,1.05,43159826,both,922041.0,2.0,43159826,both,0.95,0.9047619047619047,"POLYGON ((25.100688723408 60.29026655746382, 25.100558548111135 60.29251003976971, 25.105078131148627 60.29257458612132, 25.105207997155173 60.290331097973414, 25.100688723408 60.29026655746382))"
4656,922042.0,6.59,43158798,both,922042.0,7.0,43158798,both,0.41000000000000014,0.06221547799696512,"POLYGON ((25.105207997155173 60.290331097973414, 25.105078131148627 60.29257458612132, 25.109597734884428 60.29263897880292, 25.109727291596013 60.29039548482691, 25.105207997155173 60.290331097973414))"
4657,922043.0,0.92,43040047,both,922043.0,1.0,43040047,both,0.07999999999999996,0.08695652173913039,"POLYGON ((25.109727291596013 60.29039548482691, 25.109597734884428 60.29263897880292, 25.114117359269333 60.29270321781313, 25.114246606681313 60.29045971802289, 25.109727291596013 60.29039548482691))"
4658,922044.0,10.44,43161486,both,922044.0,12.0,43161486,both,1.5600000000000005,0.1494252873563219,"POLYGON ((25.114246606681313 60.29045971802289, 25.114117359269333 60.29270321781313, 25.11863700425414 60.29276730315054, 25.118765942361893 60.29052379755996, 25.114246606681313 60.29045971802289))"
4659,922045.0,4.24,43162864,both,922045.0,5.0,43162864,both,0.7599999999999998,0.17924528301886786,"POLYGON ((25.118765942361893 60.29052379755996, 25.11863700425414 60.29276730315054, 25.123156669789637 60.292831234813775, 25.12328529858855 60.29058772343674, 25.118765942361893 60.29052379755996))"
4660,922046.0,0.85,43209037,both,922046.0,1.0,43209037,both,0.15000000000000002,0.17647058823529416,"POLYGON ((25.12328529858855 60.29058772343674, 25.123156669789637 60.292831234813775, 25.12767635582662 60.29289501280145, 25.12780467531208 60.29065149565184, 25.12328529858855 60.29058772343674))"
4661,922047.0,0.7,43100432,both,922047.0,1.0,43100432,both,0.30000000000000004,0.42857142857142866,"POLYGON ((25.12780467531208 60.29065149565184, 25.12767635582662 60.29289501280145, 25.132196062315877 60.29295863711219, 25.132324072483303 60.29071511420388, 25.12780467531208 60.29065149565184))"
4662,922048.0,1.49,43164293,both,922048.0,2.0,43164293,both,0.51,0.3422818791946309,"POLYGON ((25.132324072483303 60.29071511420388, 25.132196062315877 60.29295863711219, 25.136715789208203 60.29302210774459, 25.136843490053007 60.290778579091494, 25.132324072483303 60.29071511420388))"
4663,922057.0,0.87,43224825,both,922057.0,1.0,43224825,both,0.13,0.14942528735632185,"POLYGON ((25.17299955905166 60.291280766108464, 25.17287433295148 60.29352434021997, 25.177394241256703 60.293586427685995, 25.177519157993515 60.29134284795471, 25.17299955905166 60.291280766108464))"
4664,924644.0,5.64,42563764,both,924644.0,6.0,42563764,both,0.3600000000000003,0.06382978723404262,"POLYGON ((24.662265084295097 60.285518881856156, 24.66210490614498 60.28776173051979, 24.666622556651294 60.287841182902326, 24.666782425965234 60.28559832705031, 24.662265084295097 60.285518881856156))"
4665,924647.0,6.55,42563245,both,924647.0,7.0,42563245,both,0.4500000000000002,0.06870229007633591,"POLYGON ((24.675817185648064 60.285756756879934, 24.67565793402362 60.28799962706716, 24.6801756607915 60.28807861884601, 24.680334603562653 60.28583574151198, 24.675817185648064 60.285756756879934))"
4666,924656.0,1.4,42564073,both,924656.0,2.0,42564073,both,0.6000000000000001,0.42857142857142866,"POLYGON ((24.716474854159834 60.28646209155683, 24.71631838241872 60.28870502556653, 24.720836335321536 60.288782635442395, 24.720992498158598 60.286539694410585, 24.716474854159834 60.28646209155683))"
4667,924657.0,12.96,42976971,both,924657.0,14.0,42976971,both,1.0399999999999991,0.08024691358024684,"POLYGON ((24.720992498158598 60.286539694410585, 24.720836335321536 60.288782635442395, 24.72535431310507 60.28886009176502, 24.725510167032493 60.28661714372499, 24.720992498158598 60.286539694410585))"
4668,924658.0,1.9,42570023,both,924658.0,3.0,42570023,both,1.1,0.5789473684210527,"POLYGON ((24.725510167032493 60.28661714372499, 24.72535431310507 60.28886009176502, 24.729872315720232 60.288937394532745, 24.730027860732452 60.286694439498355, 24.725510167032493 60.28661714372499))"
4669,924660.0,2.52,42573275,both,924660.0,3.0,42573275,both,0.48,0.19047619047619047,"POLYGON ((24.734545579209396 60.286771581729006, 24.73439034311795 60.28901454374391, 24.738908395249133 60.289091539396814, 24.739063322414253 60.286848570415266, 24.734545579209396 60.286771581729006))"
4670,924663.0,2.35,42572150,both,924663.0,3.0,42572150,both,0.6499999999999999,0.276595744680851,"POLYGON ((24.74809888281139 60.28700208714803, 24.74794457351553 60.2892450700213, 24.752462699552563 60.28932160498953, 24.75261669990551 60.287078615191184, 24.74809888281139 60.28700208714803))"
4671,924664.0,3.01,42572047,both,924664.0,4.0,42572047,both,0.9900000000000002,0.32890365448504993,"POLYGON ((24.75261669990551 60.287078615191184, 24.752462699552563 60.28932160498953, 24.756980850126695 60.28939798639286, 24.757134541531222 60.28715498968331, 24.75261669990551 60.287078615191184))"
4672,924669.0,0.89,43164797,both,924669.0,1.0,43164797,both,0.10999999999999999,0.12359550561797751,"POLYGON ((24.775206152368288 60.287458952108615, 24.775053696812307 60.28970197632433, 24.779571969335482 60.2897775898785, 24.779724115915666 60.287534558820894, 24.775206152368288 60.287458952108615))"
4673,924670.0,16.81,42504324,both,924670.0,19.0,42504324,both,2.1900000000000013,0.1302795954788817,"POLYGON ((24.779724115915666 60.287534558820894, 24.779571969335482 60.2897775898785, 24.784090266101163 60.289853049857925, 24.78424210370011 60.2876100119723, 24.779724115915666 60.287534558820894))"
4674,924671.0,0.57,43165571,both,924671.0,1.0,43165571,both,0.43000000000000005,0.7543859649122808,"POLYGON ((24.78424210370011 60.2876100119723, 24.784090266101163 60.289853049857925, 24.788608587060246 60.28992835626094, 24.78876011567252 60.28768531156118, 24.78424210370011 60.2876100119723))"
4675,924672.0,1.3399999999999999,43079491,both,924672.0,2.0,43079491,both,0.6600000000000001,0.49253731343283597,"POLYGON ((24.78876011567252 60.28768531156118, 24.788608587060246 60.28992835626094, 24.79312693216362 60.290003509085956, 24.793278151783806 60.2877604575859, 24.78876011567252 60.28768531156118))"
4676,924682.0,54.87,43035824,both,924682.0,63.0,43035824,both,8.130000000000003,0.14816839803171136,"POLYGON ((24.833941554933112 60.28842986115426, 24.83379311648382 60.290672973232915, 24.838311700328916 60.29074659018882, 24.838459829732518 60.28850347144857, 24.833941554933112 60.28842986115426))"
4677,924687.0,283.03,43183911,both,924687.0,320.0,43183911,both,36.97000000000003,0.13062219552697604,"POLYGON ((24.856533164426143 60.288796376791204, 24.856386271258167 60.291039522039235, 24.86090497263206 60.29111237100062, 24.86105155672796 60.28886921916032, 24.856533164426143 60.288796376791204))"
4678,924688.0,26.95,43166638,both,924688.0,43.0,43166638,both,16.05,0.5955473098330242,"POLYGON ((24.86105155672796 60.28886921916032, 24.86090497263206 60.29111237100062, 24.865423697364314 60.29118506635835, 24.8655699723829 60.28894190793965, 24.86105155672796 60.28886921916032))"
4679,924689.0,7.51,43165724,both,924689.0,8.0,43165724,both,0.4900000000000002,0.06524633821571241,"POLYGON ((24.8655699723829 60.28894190793965, 24.865423697364314 60.29118506635835, 24.86994244540581 60.29125760811086, 24.870088411341847 60.28901444312762, 24.8655699723829 60.28894190793965))"
4680,924690.0,28.09,43166063,both,924690.0,34.0,43166063,both,5.91,0.21039515841936632,"POLYGON ((24.870088411341847 60.28901444312762, 24.86994244540581 60.29125760811086, 24.874461216707402 60.29132999625656, 24.874606873555663 60.28908682472269, 24.870088411341847 60.28901444312762))"
4681,924703.0,16.38,43168734,both,924703.0,19.0,43168734,both,2.620000000000001,0.15995115995116002,"POLYGON ((24.92883021611845 60.28994342304847, 24.92868826872679 60.292186672108144, 24.933207337937628 60.292257063224156, 24.933348976174628 60.29001380779419, 24.92883021611845 60.28994342304847))"
4682,924705.0,1.96,43166962,both,924705.0,3.0,43166962,both,1.04,0.5306122448979592,"POLYGON ((24.937867758797776 60.290084038925336, 24.937726429720506 60.292327300711705, 24.942245544026264 60.29239738456932, 24.942386563938744 60.2901541164404, 24.937867758797776 60.290084038925336))"
4683,924706.0,23.69,43168791,both,924706.0,27.0,43168791,both,3.3099999999999987,0.13972140143520467,"POLYGON ((24.942386563938744 60.2901541164404, 24.942245544026264 60.29239738456932, 24.94676468080574 60.29246731479546, 24.946905391548388 60.290224040337854, 24.942386563938744 60.2901541164404))"
4684,924707.0,18.05,43171307,both,924707.0,21.0,43171307,both,2.9499999999999993,0.16343490304709138,"POLYGON ((24.946905391548388 60.290224040337854, 24.94676468080574 60.29246731479546, 24.951283840009772 60.29253709138862, 24.951424241577552 60.290293810616234, 24.946905391548388 60.290224040337854))"
4685,924708.0,250.69,43175196,both,924708.0,305.0,43175196,both,54.31,0.2166420678926164,"POLYGON ((24.951424241577552 60.290293810616234, 24.951283840009772 60.29253709138862, 24.955803021589197 60.29260671434729, 24.955943113977085 60.290363427273974, 24.951424241577552 60.290293810616234))"
4686,924709.0,480.7,43123608,both,924709.0,575.0,43123608,both,94.30000000000001,0.19617224880382778,"POLYGON ((24.955943113977085 60.290363427273974, 24.955803021589197 60.29260671434729, 24.960322225494856 60.29267618366993, 24.96046200869784 60.29043289030959, 24.955943113977085 60.290363427273974))"
4687,924710.0,522.24,43217251,both,924710.0,601.0,43217251,both,78.75999999999999,0.15081188725490194,"POLYGON ((24.96046200869784 60.29043289030959, 24.960322225494856 60.29267618366993, 24.964841451677575 60.29274549935508, 24.964980925690647 60.29050219972157, 24.96046200869784 60.29043289030959))"
4688,924711.0,647.21,43171310,both,924711.0,740.0,43171310,both,92.78999999999996,0.1433692310069374,"POLYGON ((24.964980925690647 60.29050219972157, 24.964841451677575 60.29274549935508, 24.969360700088185 60.29281466140123, 24.96949986490636 60.290571355508426, 24.964980925690647 60.29050219972157))"
4689,924712.0,71.01,43067547,both,924712.0,97.0,43067547,both,25.989999999999995,0.3660047880580199,"POLYGON ((24.96949986490636 60.290571355508426, 24.969360700088185 60.29281466140123, 24.973879970677526 60.29288366980688, 24.97401882629582 60.290640357668664, 24.96949986490636 60.290571355508426))"
4690,924713.0,97.57,43209952,both,924713.0,107.0,43209952,both,9.430000000000007,0.09664856000819932,"POLYGON ((24.97401882629582 60.290640357668664, 24.973879970677526 60.29288366980688, 24.97839926339642 60.292952524570495, 24.97853780980986 60.29070920620077, 24.97401882629582 60.290640357668664))"
4691,924714.0,33.17,42501966,both,924714.0,38.0,42501966,both,4.829999999999998,0.14561350618028332,"POLYGON ((24.97853780980986 60.29070920620077, 24.97839926339642 60.292952524570495, 24.98291857819569 60.29302122569065, 24.983056815399326 60.29077790110328, 24.97853780980986 60.29070920620077))"
4692,924715.0,57.91,42895314,both,924715.0,67.0,42895314,both,9.090000000000003,0.15696770851321024,"POLYGON ((24.983056815399326 60.29077790110328, 24.98291857819569 60.29302122569065, 24.987437915026174 60.293089773165796, 24.987575843015055 60.290846442374686, 24.983056815399326 60.29077790110328))"
4693,924716.0,99.8,43171344,both,924716.0,119.0,43171344,both,19.200000000000003,0.19238476953907818,"POLYGON ((24.987575843015055 60.290846442374686, 24.987437915026174 60.293089773165796, 24.99195727383869 60.29315816699452, 24.99209489260788 60.29091483001349, 24.987575843015055 60.290846442374686))"
4694,924717.0,126.57000000000001,43120075,both,924717.0,149.0,43120075,both,22.429999999999993,0.17721418977640824,"POLYGON ((24.99209489260788 60.29091483001349, 24.99195727383869 60.29315816699452, 24.996476654584058 60.29322640717528, 24.99661396412863 60.29098306401825, 24.99209489260788 60.29091483001349))"
4695,924718.0,51.64,42807431,both,924718.0,59.0,42807431,both,7.359999999999999,0.14252517428350114,"POLYGON ((24.99661396412863 60.29098306401825, 24.996476654584058 60.29322640717528, 25.000996057213104 60.29329449370661, 25.001133057528147 60.29105114438746, 24.99661396412863 60.29098306401825))"
4696,924719.0,92.17,43156104,both,924719.0,113.0,43156104,both,20.83,0.22599544320277745,"POLYGON ((25.001133057528147 60.29105114438746, 25.000996057213104 60.29329449370661, 25.00551548167665 60.293362426587066, 25.005652172757262 60.291119071119645, 25.001133057528147 60.29105114438746))"
